"HomePlanet","CryoSleep","Destination","Age","VIP","Group_id","Deck","Num","Side","Group_size","LuxuryExpenses","RegularExpenses"
"Earth","True","TRAPPIST-1e",23,"False",752,"G",113,"S",1,0,0
"Europa","False","55 Cancri e",31,"False",755,"D",32,"P",1,52,2276
"Europa","False","TRAPPIST-1e",22,"False",758,"C",29,"S",3,1344,2490
"Europa","True","55 Cancri e",74,"False",758,"C",32.4435087349932,"S",3,0,0
"Europa","False","TRAPPIST-1e",53,"False",758,"C",29,"S",3,4912,3
"Europa","True","55 Cancri e",40,"False",759,"C",25,"P",3,0,0
"Europa","False","55 Cancri e",23,"False",759,"C",25,"P",3,5831,4733
"Europa","True","TRAPPIST-1e",36,"False",759,"C",25,"P",3,0,0
"Earth","False","TRAPPIST-1e",18,"False",760,"F",160,"P",1,656,11
"Europa","True","TRAPPIST-1e",29,"False",763,"C",30,"S",2,0,0
"Europa","False","TRAPPIST-1e",48,"False",763,"C",30,"S",2,3718,16
"Mars","True","TRAPPIST-1e",34,"False",766,"E",55,"S",1,0,0
"Europa","False","TRAPPIST-1e",34,"False",774,"C",27,"P",3,1456,3410
"Europa","False","55 Cancri e",27,"False",774,"B",33,"P",3,4848,1288
"Europa","False","TRAPPIST-1e",44,"False",774,"B",33,"P",3,0,0
"Europa","False","TRAPPIST-1e",0,"False",775,"C",31,"S",6,0,0
"Europa","True","TRAPPIST-1e",1,"False",775,"C",31,"S",6,0,0
"Europa","True","TRAPPIST-1e",18,"False",775,"C",31,"S",6,0,0
"Europa","False","TRAPPIST-1e",23,"False",775,"C",31,"S",6,16326,1858
"Europa","False","TRAPPIST-1e",26,"False",775,"C",31,"S",6,672,3329
"Europa","True","55 Cancri e",46,"False",775,"C",31,"S",6,0,0
"Europa","True","TRAPPIST-1e",41,"False",778,"C",32,"S",2,0,0
"Europa","False","55 Cancri e",25,"False",778,"C",32,"S",2,1673,1661
"Mars","True","TRAPPIST-1e",50,"False",780,"D",27,"S",1,0,0
"Earth","False","TRAPPIST-1e",28,"False",783,"F",164,"P",1,508,372
"Earth","True","PSO J318.5-22",17,"False",792,"G",116,"P",1,0,0
"Europa","False","55 Cancri e",29,"True",800,"C",34,"S",1,7565,1704
"Mars","True","TRAPPIST-1e",19,"False",801,"F",167,"P",1,0,0
"Earth","False","55 Cancri e",34,"False",803,"G",118,"P",1,0,0
"Europa","True","55 Cancri e",28,"False",804,"C",28,"P",1,0,0
"Mars","False","TRAPPIST-1e",47,"False",807,"F",150,"S",1,3768,3637
"Mars","False","TRAPPIST-1e",28,"False",810,"F",168,"P",1,835,278
"Mars","True","TRAPPIST-1e",38,"False",812,"E",58,"S",1,0,0
"Mars","False","TRAPPIST-1e",22,"True",814,"F",153,"S",1,2227,371
"Mars","False","55 Cancri e",18,"False",821,"F",155,"S",1,0,0
"Europa","False","TRAPPIST-1e",21,"False",827,"A",7,"P",3,1708,2673
"Europa","False","TRAPPIST-1e",40,"False",827,"A",7,"P",3,0,0
"Europa","True","55 Cancri e",67,"False",827,"A",7,"P",3,0,0
"Earth","False","PSO J318.5-22",39,"False",831,"F",172,"P",1,482,183
"Earth","True","PSO J318.5-22",19,"False",832,"G",122,"P",1,0,0
"Europa","True","TRAPPIST-1e",28,"False",837,"D",34,"P",2,0,0
"Europa","False","55 Cancri e",29,"False",837,"D",34,"P",2,3864,1076
"Mars","True","TRAPPIST-1e",22,"False",838,"E",46,"P",2,0,0
"Mars","False","TRAPPIST-1e",23,"False",838,"D",35,"P",2,2579,0
"Earth","False","PSO J318.5-22",41,"False",841,"F",174,"P",1,2397,251
"Mars","True","TRAPPIST-1e",25,"False",842,"E",47,"P",1,0,0
"Earth","True","PSO J318.5-22",43,"False",843,"G",124,"P",1,0,0
"Mars","True","TRAPPIST-1e",54,"False",844,"E",61,"S",1,0,0
"Earth","False","TRAPPIST-1e",14,"False",847,"F",161,"S",1,699,0
"Europa","True","TRAPPIST-1e",69,"False",852,"D",29,"S",1,0,0
"Earth","True","PSO J318.5-22",24,"False",854,"G",126,"S",1,0,0
"Europa","False","TRAPPIST-1e",37,"False",855,"B",33,"S",1,0,0
"Earth","False","TRAPPIST-1e",28,"False",856,"F",177,"P",1,869,2
"Europa","False","55 Cancri e",59,"False",857,"B",34,"S",1,483,3464
"Mars","False","TRAPPIST-1e",20,"False",858,"D",36,"P",2,2037,269
"Mars","True","TRAPPIST-1e",23,"False",858,"F",178,"P",2,0,0
"Earth","False","TRAPPIST-1e",59,"False",861,"G",128,"S",1,0,0
"Earth","True","TRAPPIST-1e",20,"False",862,"G",125,"P",1,0,0
"Mars","False","TRAPPIST-1e",36,"False",864,"D",30,"S",3,3160,12
"Mars","True","TRAPPIST-1e",43,"False",864,"F",162,"S",3,0,0
"Mars","True","TRAPPIST-1e",9,"False",864,"F",162,"S",3,0,0
"Mars","True","TRAPPIST-1e",32,"False",866,"F",179,"P",1,0,0
"Earth","False","TRAPPIST-1e",24,"False",872,"E",63,"S",1,788,0
"Mars","True","PSO J318.5-22",14,"False",880,"E",50,"P",2,0,0
"Mars","True","TRAPPIST-1e",45,"False",880,"E",50,"P",2,0,0
"Earth","False","TRAPPIST-1e",23,"False",882,"G",132,"S",1,392,5257
"Earth","False","TRAPPIST-1e",59,"False",884,"G",128,"P",2,840,0
"Earth","False","TRAPPIST-1e",28,"False",884,"G",24.0889912531946,"S",2,0,762
"Mars","False","TRAPPIST-1e",61,"False",886,"F",182,"P",3,1399,693
"Mars","True","TRAPPIST-1e",52,"False",886,"F",182,"P",3,0,0
"Mars","True","TRAPPIST-1e",5,"False",886,"F",182,"P",3,0,0
"Europa","False","TRAPPIST-1e",51,"False",887,"C",31,"P",2,5937,54
"Europa","False","TRAPPIST-1e",26,"False",887,"C",31,"P",2,2900,1183
"Mars","False","TRAPPIST-1e",44,"False",888,"D",37,"P",2,640,235
"Mars","False","TRAPPIST-1e",46,"False",888,"F",183,"P",2,1247,3767
"Mars","False","TRAPPIST-1e",32,"False",891,"D",33,"S",1,176,2851
"Europa","True","TRAPPIST-1e",17,"False",892,"C",36,"S",3,0,0
"Europa","True","55 Cancri e",21,"False",892,"C",36,"S",3,0,0
"Europa","True","55 Cancri e",52,"False",892,"C",36,"S",3,0,0
"Europa","True","55 Cancri e",52,"False",894,"C",37,"S",1,0,0
"Earth","False","TRAPPIST-1e",14,"False",895,"F",185,"P",1,6124,1277
"Earth","False","TRAPPIST-1e",21,"False",896,"F",186,"P",1,638,644
"Europa","True","55 Cancri e",42,"False",897,"B",36,"S",2,0,0
"Europa","True","TRAPPIST-1e",28,"False",897,"B",36,"S",2,0,0
"Earth","True","PSO J318.5-22",26,"False",900,"G",131,"P",1,0,0
"Earth","True","TRAPPIST-1e",7,"False",908,"G",136,"S",1,0,0
"Mars","False","TRAPPIST-1e",14,"False",909,"F",169,"S",3,1793,300
"Mars","True","TRAPPIST-1e",3,"False",909,"F",169,"S",3,0,0
"Mars","True","TRAPPIST-1e",26,"False",909,"F",169,"S",3,0,0
"Europa","False","55 Cancri e",54,"False",914,"E",64,"S",1,9185,8179
"Earth","False","TRAPPIST-1e",55,"False",916,"G",132,"P",1,365,516
"Mars","False","TRAPPIST-1e",16,"False",917,"E",65,"S",1,11,1162
"Europa","False","TRAPPIST-1e",38,"False",920,"C",34,"P",1,8461,6915
"Earth","False","TRAPPIST-1e",48,"False",929,"G",141,"S",1,450,436
"Earth","False","55 Cancri e",13,"False",934,"G",142,"S",1,858,28
"Earth","False","TRAPPIST-1e",20,"False",936,"F",171,"S",1,733,4
"Mars","True","TRAPPIST-1e",18,"False",937,"E",52,"P",1,0,0
"Mars","True","TRAPPIST-1e",45,"False",943,"F",197,"P",3,0,0
"Mars","True","TRAPPIST-1e",5,"False",943,"F",197,"P",3,0,0
"Mars","False","55 Cancri e",42,"False",943,"F",197,"P",3,820,697
"Mars","False","55 Cancri e",50,"False",945,"E",69,"S",2,1061,242
"Mars","False","TRAPPIST-1e",21,"False",945,"F",173,"S",2,1005,114
"Earth","False","TRAPPIST-1e",22,"False",948,"G",139,"P",1,739,695
"Mars","True","TRAPPIST-1e",23,"False",950,"F",174,"S",1,0,0
"Earth","False","PSO J318.5-22",22,"False",954,"F",200,"P",1,17,651
"Earth","False","TRAPPIST-1e",21,"False",958,"F",176,"S",1,653,60
"Earth","False","PSO J318.5-22",24,"False",959,"E",71,"S",1,640,155
"Earth","False","TRAPPIST-1e",24,"False",962,"F",177,"S",1,9,2643
"Europa","True","TRAPPIST-1e",42,"False",963,"D",34,"S",1,0,0
"Earth","False","TRAPPIST-1e",19,"False",967,"F",180,"S",1,633,0
"Earth","False","TRAPPIST-1e",32,"False",973,"G",144,"P",1,908,0
"Earth","False","TRAPPIST-1e",35,"False",974,"E",55,"P",1,666,958
"Earth","True","PSO J318.5-22",19,"False",977,"G",147,"S",1,0,0
"Earth","False","TRAPPIST-1e",55,"False",980,"F",181,"S",1,808,76
"Earth","False","TRAPPIST-1e",35,"False",981,"G",148,"S",2,526,382
"Earth","True","TRAPPIST-1e",63,"False",981,"G",148,"S",2,0,0
"Europa","False","TRAPPIST-1e",66,"False",986,"B",37,"P",2,11383,46
"Europa","True","55 Cancri e",45,"False",986,"B",37,"P",2,0,0
"Earth","False","PSO J318.5-22",20,"False",996,"F",205,"P",1,165,707
"Earth","True","PSO J318.5-22",21,"False",999,"G",147,"P",2,0,0
"Earth","False","TRAPPIST-1e",51,"False",999,"G",147,"P",2,0,908
"Earth","False","TRAPPIST-1e",13,"False",1003,"G",155,"S",1,731,51
"Earth","False","TRAPPIST-1e",24,"False",1007,"G",157,"S",1,882,6
"Mars","False","TRAPPIST-1e",28,"False",1009,"F",206,"P",1,1645,161
"Mars","True","TRAPPIST-1e",52,"False",1010,"F",188,"S",1,0,0
"Europa","False","55 Cancri e",32,"False",1016,"A",12,"S",1,6356,2983
"Earth","False","TRAPPIST-1e",23,"False",1021,"F",192,"S",1,256,609
"Mars","True","TRAPPIST-1e",37,"False",1023,"F",193,"S",1,0,0
"Earth","True","PSO J318.5-22",35,"False",1028,"G",160,"S",1,0,0
"Earth","True","TRAPPIST-1e",46,"False",1037,"G",162,"S",1,0,0
"Earth","False","TRAPPIST-1e",33,"False",1039,"F",195,"S",1,643,6
"Europa","False","55 Cancri e",34,"True",1042,"A",8,"P",1,584,1325
"Earth","False","TRAPPIST-1e",51,"False",1044,"G",165,"S",1,49,1830
"Earth","True","TRAPPIST-1e",25.9649405961714,"False",1050,"G",157,"P",1,0,0
"Earth","False","TRAPPIST-1e",27,"False",1055,"G",158,"P",1,107,677
"Europa","True","55 Cancri e",22,"False",1059,"C",40,"P",2,0,0
"Europa","True","55 Cancri e",33,"False",1059,"C",40,"P",2,0,0
"Europa","True","55 Cancri e",31,"False",1061,"C",41,"P",1,0,0
"Earth","False","TRAPPIST-1e",16,"False",1064,"E",59,"P",2,9,978
"Earth","False","55 Cancri e",6,"False",1064,"G",159,"P",2,0,0
"Earth","False","PSO J318.5-22",18,"False",1067,"F",203,"S",1,947,423
"Europa","True","55 Cancri e",30,"False",1069,"D",40,"P",1,0,0
"Earth","False","TRAPPIST-1e",24,"False",1070,"F",221,"P",1,0,748
"Earth","True","PSO J318.5-22",57,"False",1072,"G",160,"P",8,0,0
"Earth","True","TRAPPIST-1e",24,"False",1072,"G",160,"P",8,0,0
"Earth","False","TRAPPIST-1e",23,"False",1072,"G",160,"P",8,1,784
"Earth","False","TRAPPIST-1e",40,"False",1072,"G",160,"P",8,210,573
"Earth","False","55 Cancri e",21,"False",1072,"G",160,"P",8,717,0
"Earth","False","TRAPPIST-1e",17,"False",1072,"G",160,"P",8,154,589
"Earth","True","55 Cancri e",25,"False",1072,"G",160,"P",8,0,0
"Earth","True","TRAPPIST-1e",34,"False",1072,"G",160,"P",8,0,0
"Earth","False","TRAPPIST-1e",18,"False",1073,"G",168,"S",1,661,226
"Earth","False","TRAPPIST-1e",8,"False",1074,"E",75,"S",2,0,0
"Earth","True","PSO J318.5-22",14,"False",1074,"E",75,"S",2,0,0
"Earth","False","TRAPPIST-1e",16,"False",1081,"G",164,"P",1,0,0
"Mars","False","TRAPPIST-1e",22,"False",1087,"F",222,"P",1,34,1353
"Europa","True","TRAPPIST-1e",21,"False",1090,"B",42,"S",2,0,0
"Europa","False","55 Cancri e",23,"False",1090,"B",42,"S",2,13051,7600
"Earth","True","55 Cancri e",26,"False",1092,"G",167,"P",1,0,0
"Mars","False","TRAPPIST-1e",18,"False",1098,"D",37,"S",1,2233,346
"Earth","False","TRAPPIST-1e",72,"False",1101,"G",171,"S",1,12,708
"Mars","False","TRAPPIST-1e",18,"False",1103,"F",228,"P",1,1257,32
"Europa","True","55 Cancri e",24,"False",1104,"C",41,"S",1,0,0
"Mars","False","TRAPPIST-1e",36,"False",1106,"F",209,"S",2,1199,110
"Mars","True","TRAPPIST-1e",13,"False",1106,"F",209,"S",2,0,0
"Earth","False","TRAPPIST-1e",19,"False",1107,"F",210,"S",1,645,869
"Earth","False","PSO J318.5-22",28,"False",1109,"F",212,"S",1,924,20
"Earth","True","55 Cancri e",2,"False",1111,"G",172,"S",3,0,0
"Earth","True","TRAPPIST-1e",5,"False",1111,"G",172,"S",3,0,0
"Earth","False","55 Cancri e",25,"False",1111,"E",77,"S",3,568,150
"Europa","False","TRAPPIST-1e",45,"False",1118,"C",43,"S",5,3613,283
"Europa","True","TRAPPIST-1e",59,"False",1118,"C",43,"S",5,0,0
"Europa","False","TRAPPIST-1e",6,"False",1118,"C",43,"S",5,0,0
"Europa","False","TRAPPIST-1e",36,"False",1118,"C",43,"S",5,1961,2036
"Europa","False","TRAPPIST-1e",40,"False",1118,"C",43,"S",5,6123,10
"Mars","False","TRAPPIST-1e",36,"True",1119,"F",214,"S",2,778,666
"Mars","True","TRAPPIST-1e",31,"False",1119,"F",214,"S",2,0,0
"Earth","False","PSO J318.5-22",19,"False",1120,"G",168,"P",1,1,2329
"Earth","True","TRAPPIST-1e",13,"False",1122,"G",169,"P",1,0,0
"Europa","True","TRAPPIST-1e",31,"False",1124,"C",44,"S",3,0,0
"Europa","True","TRAPPIST-1e",22,"False",1124,"C",44,"S",3,0,0
"Europa","False","55 Cancri e",52,"False",1124,"C",44,"S",3,1673,225
"Earth","False","TRAPPIST-1e",22,"False",1125,"F",230,"P",2,579,197
"Earth","True","TRAPPIST-1e",34,"False",1125,"G",170,"P",2,0,0
"Mars","True","TRAPPIST-1e",23,"False",1126,"F",215,"S",1,0,0
"Europa","True","55 Cancri e",14,"False",1128,"B",41,"P",2,0,0
"Europa","True","TRAPPIST-1e",30,"False",1128,"B",41,"P",2,0,0
"Europa","True","55 Cancri e",75,"False",1131,"B",44,"S",1,0,0
"Europa","False","TRAPPIST-1e",28,"False",1135,"B",45,"S",4,7525,1447
"Europa","False","55 Cancri e",61,"False",1135,"B",29.7758928675721,"S",4,164,3606
"Europa","False","TRAPPIST-1e",25,"False",1135,"B",45,"S",4,6742,1051
"Europa","False","55 Cancri e",21,"False",1135,"B",45,"S",4,648,7326
"Europa","False","TRAPPIST-1e",34.0925775123398,"False",1137,"E",82,"S",2,865,1537
"Europa","False","55 Cancri e",28,"True",1137,"A",13,"S",2,2456,109
"Europa","False","TRAPPIST-1e",41,"False",1138,"E",66,"P",1,13,6523
"Earth","True","PSO J318.5-22",25,"False",1139,"G",172,"P",1,0,0
"Earth","False","55 Cancri e",28,"False",1143,"F",216,"S",1,91,711
"Mars","False","TRAPPIST-1e",0,"False",1145,"F",231,"P",4,0,0
"Mars","False","TRAPPIST-1e",19,"False",1145,"F",231,"P",4,775,1863
"Mars","False","TRAPPIST-1e",22,"False",1145,"E",67,"P",4,1032,16
"Mars","False","TRAPPIST-1e",2,"False",1145,"F",231,"P",4,0,0
"Earth","False","55 Cancri e",35,"False",1151,"G",180,"S",1,16,783
"Earth","False","TRAPPIST-1e",42,"False",1157,"F",219,"S",1,1493,48
"Mars","True","TRAPPIST-1e",46,"False",1158,"E",68,"P",2,0,0
"Mars","True","TRAPPIST-1e",26,"False",1158,"E",68,"P",2,0,0
"Earth","True","PSO J318.5-22",19,"False",1159,"G",181,"S",3,0,0
"Earth","False","PSO J318.5-22",11,"False",1159,"G",181,"S",3,0,0
"Earth","True","PSO J318.5-22",11,"False",1159,"G",181,"S",3,0,0
"Mars","False","TRAPPIST-1e",17,"False",1160,"F",234,"P",1,26,1094
"Earth","False","TRAPPIST-1e",23,"False",1164,"F",220,"S",1,267,819
"Earth","False","TRAPPIST-1e",37,"False",1171,"E",84,"S",1,2171,225
"Mars","True","TRAPPIST-1e",18,"False",1172,"F",222,"S",1,0,0
"Mars","False","TRAPPIST-1e",48,"False",1176,"E",85,"S",1,565,1549
"Earth","False","TRAPPIST-1e",18,"False",1181,"F",226,"S",1,774,1
"Europa","True","TRAPPIST-1e",18,"False",1183,"C",45,"P",3,0,0
"Europa","False","TRAPPIST-1e",32,"True",1183,"C",45,"P",3,1727,3162
"Europa","True","55 Cancri e",26,"False",1183,"C",45,"P",3,0,0
"Europa","True","PSO J318.5-22",26,"False",1184,"C",46,"S",2,0,0
"Europa","False","55 Cancri e",55,"False",1184,"C",46,"S",2,361,156
"Earth","False","55 Cancri e",19,"False",1189,"G",177,"P",1,716,0
"Mars","False","TRAPPIST-1e",65,"False",1194,"D",39,"S",1,1722,219
"Mars","False","TRAPPIST-1e",28,"False",1196,"F",240,"P",2,1909,597
"Mars","False","TRAPPIST-1e",24,"False",1196,"F",240,"P",2,770,380
"Europa","True","55 Cancri e",52,"False",1200,"C",47,"S",1,0,0
"Europa","False","TRAPPIST-1e",67,"False",1201,"D",40,"S",2,6036,4268
"Europa","False","TRAPPIST-1e",34,"False",1201,"D",40,"S",2,791,3533
"Mars","False","TRAPPIST-1e",23,"False",1202,"E",74,"P",1,1473,608
"Earth","False","TRAPPIST-1e",26,"False",1204,"E",75,"P",1,2,995
"Earth","False","TRAPPIST-1e",28,"False",1205,"F",231,"S",1,1149,260
"Earth","False","TRAPPIST-1e",9,"False",1207,"G",185,"S",4,0,0
"Earth","False","55 Cancri e",1,"False",1207,"G",185,"S",4,0,0
"Earth","True","TRAPPIST-1e",1,"False",1207,"G",185,"S",4,0,0
"Earth","False","TRAPPIST-1e",58,"False",1207,"E",86,"S",4,2,5
"Europa","False","TRAPPIST-1e",59,"False",1209,"C",47,"P",2,3566,24
"Europa","False","TRAPPIST-1e",54,"False",1209,"C",47,"P",2,1503,2650
"Europa","False","55 Cancri e",8,"False",1217,"D",41,"S",2,0,0
"Europa","True","TRAPPIST-1e",28,"False",1217,"D",41,"S",2,0,0
"Europa","False","55 Cancri e",19,"False",1219,"B",52,"S",2,2892,498
"Europa","True","55 Cancri e",23,"False",1219,"B",52,"S",2,0,0
"Mars","True","TRAPPIST-1e",47,"False",1224,"F",233,"S",2,0,0
"Mars","False","TRAPPIST-1e",17,"False",1224,"D",42,"S",2,349,3519
"Mars","True","TRAPPIST-1e",33,"False",1226,"F",234,"S",2,0,0
"Mars","True","TRAPPIST-1e",43,"False",1226,"F",234,"S",2,0,0
"Europa","True","TRAPPIST-1e",28,"False",1227,"E",88,"S",1,0,0
"Earth","False","TRAPPIST-1e",32,"False",1237,"F",247,"P",1,1,1357
"Earth","False","TRAPPIST-1e",13,"False",1241,"F",248,"P",1,580,101
"Mars","True","TRAPPIST-1e",18,"False",1244,"F",249,"P",1,0,0
"Earth","True","TRAPPIST-1e",16,"False",1245,"G",190,"S",1,0,0
"Mars","True","TRAPPIST-1e",6,"False",1247,"F",250,"P",1,0,0
"Earth","False","TRAPPIST-1e",27,"False",1249,"F",251,"P",1,948,610
"Mars","True","TRAPPIST-1e",29,"False",1251,"D",43,"S",1,0,0
"Earth","False","55 Cancri e",32,"False",1252,"E",90,"S",1,1612,8
"Earth","False","TRAPPIST-1e",23,"False",1253,"E",91,"S",1,982,0
"Europa","True","TRAPPIST-1e",33,"False",1257,"C",51,"S",4,0,0
"Europa","True","TRAPPIST-1e",51,"False",1257,"C",51,"S",4,0,0
"Europa","False","TRAPPIST-1e",41,"False",1257,"C",51,"S",4,876,8589
"Europa","False","TRAPPIST-1e",20,"False",1257,"C",51,"S",4,82,2081
"Earth","False","55 Cancri e",0,"False",1262,"G",187,"P",2,0,0
"Earth","False","55 Cancri e",13,"False",1262,"F",252,"P",2,510,287
"Earth","True","TRAPPIST-1e",13,"False",1265,"G",188,"P",1,0,0
"Mars","False","TRAPPIST-1e",13,"False",1266,"F",245,"S",1,1363,334
"Mars","True","55 Cancri e",24,"False",1268,"F",253,"P",1,0,0
"Europa","False","55 Cancri e",35.4037408965025,"False",1270,"B",54,"S",1,158,6861
"Earth","False","55 Cancri e",32,"False",1272,"G",192,"S",1,809,0
"Earth","False","TRAPPIST-1e",24,"False",1275,"F",255,"P",1,659,57
"Mars","False","TRAPPIST-1e",27,"False",1276,"E",93,"S",1,0,0
"Earth","False","TRAPPIST-1e",24,"False",1277,"F",256,"P",1,673,65
"Mars","False","TRAPPIST-1e",34,"False",1290,"F",249,"S",1,1187,54
"Earth","False","PSO J318.5-22",26,"False",1296,"F",262,"P",1,691,1
"Earth","False","TRAPPIST-1e",22,"False",1297,"F",263,"P",1,48,2438
"Earth","False","TRAPPIST-1e",10,"False",1298,"G",196,"S",1,0,0
"Earth","False","TRAPPIST-1e",28,"False",1301,"G",197,"S",3,177,751
"Earth","True","TRAPPIST-1e",5,"False",1301,"G",197,"S",3,0,0
"Earth","True","TRAPPIST-1e",22.2130419102178,"False",1301,"G",197,"S",3,0,0
"Earth","False","TRAPPIST-1e",29,"False",1303,"F",252,"S",1,851,430
"Earth","False","TRAPPIST-1e",17,"False",1305,"F",253,"S",1,129,1889
"Earth","False","TRAPPIST-1e",18,"False",1313,"E",83,"P",1,45,745
"Earth","False","PSO J318.5-22",35,"False",1314,"F",254,"S",1,1455,0
"Earth","False","TRAPPIST-1e",42,"False",1315,"G",198,"S",1,101,806
"Mars","True","55 Cancri e",35,"False",1318,"F",255,"S",1,0,0
"Europa","False","TRAPPIST-1e",42,"False",1319,"A",11,"P",2,3324,2983
"Europa","False","TRAPPIST-1e",33,"False",1319,"A",11,"P",2,2048,140
"Earth","True","PSO J318.5-22",20,"False",1320,"G",195,"P",3,0,0
"Earth","True","TRAPPIST-1e",2,"False",1320,"G",195,"P",3,0,0
"Earth","True","TRAPPIST-1e",2,"False",1320,"G",195,"P",3,0,0
"Mars","True","TRAPPIST-1e",43,"False",1321,"E",96,"S",4,0,0
"Mars","True","TRAPPIST-1e",10,"False",1321,"F",256,"S",4,0,0
"Mars","False","TRAPPIST-1e",26,"False",1321,"F",256,"S",4,2271,332
"Mars","False","TRAPPIST-1e",42,"False",1321,"E",96,"S",4,456,842
"Earth","True","TRAPPIST-1e",24,"False",1327,"G",197,"P",1,0,0
"Mars","False","TRAPPIST-1e",32,"False",1329,"F",268,"P",1,1132,372
"Earth","False","TRAPPIST-1e",23,"False",1334,"F",270,"P",1,785,38
"Europa","True","55 Cancri e",34.31945807797,"False",1338,"C",51,"P",2,0,0
"Europa","True","TRAPPIST-1e",15,"False",1338,"C",51,"P",2,0,0
"Earth","True","TRAPPIST-1e",15,"False",1339,"G",202,"S",1,0,0
"Earth","False","TRAPPIST-1e",22.2130419102178,"False",1341,"G",204,"S",3,602,307
"Earth","True","TRAPPIST-1e",15,"False",1341,"G",204,"S",3,0,0
"Earth","False","55 Cancri e",13,"False",1341,"G",204,"S",3,0,474
"Europa","False","TRAPPIST-1e",33,"False",1343,"A",12,"P",3,9468,977
"Europa","False","TRAPPIST-1e",47,"False",1343,"A",12,"P",3,903,5080
"Europa","False","55 Cancri e",27,"False",1343,"A",12,"P",3,2611,461
"Earth","False","PSO J318.5-22",18,"False",1344,"F",259,"S",1,646,0
"Earth","False","TRAPPIST-1e",10,"False",1346,"G",201,"P",1,0,0
"Earth","True","TRAPPIST-1e",40,"False",1349,"G",205,"S",2,0,0
"Earth","True","55 Cancri e",28,"False",1349,"G",205,"S",2,0,0
"Mars","False","55 Cancri e",23,"False",1354,"F",263,"S",7,1261,26
"Mars","False","TRAPPIST-1e",23,"False",1354,"E",99,"S",7,0,0
"Mars","True","55 Cancri e",41,"False",1354,"F",263,"S",7,0,0
"Mars","False","TRAPPIST-1e",20,"False",1354,"D",47,"S",7,89,2620
"Mars","True","TRAPPIST-1e",29,"False",1354,"F",263,"S",7,0,0
"Mars","True","TRAPPIST-1e",17,"False",1354,"F",263,"S",7,0,0
"Mars","False","TRAPPIST-1e",21,"False",1354,"F",263,"S",7,41,1247
"Mars","True","TRAPPIST-1e",25,"False",1358,"F",273,"P",2,0,0
"Mars","False","TRAPPIST-1e",25,"False",1358,"E",84,"P",2,807,213
"Earth","False","TRAPPIST-1e",28,"False",1359,"G",204,"P",1,280,1147
"Mars","True","TRAPPIST-1e",24,"False",1361,"F",264,"S",2,0,0
"Mars","False","TRAPPIST-1e",56,"False",1361,"E",101,"S",2,936,363
"Earth","False","TRAPPIST-1e",36,"False",1363,"G",205,"P",1,255,556
"Earth","False","PSO J318.5-22",20,"False",1364,"F",266,"S",2,1230,0
"Earth","False","TRAPPIST-1e",50,"False",1364,"F",266,"S",2,112,691
"Earth","True","PSO J318.5-22",29,"False",1367,"G",207,"P",1,0,0
"Earth","False","TRAPPIST-1e",34,"False",1369,"F",274,"P",3,33,900
"Earth","True","PSO J318.5-22",40,"False",1369,"G",209,"P",3,0,0
"Earth","False","TRAPPIST-1e",20,"False",1369,"G",209,"P",3,6,1822
"Earth","True","TRAPPIST-1e",36,"False",1372,"G",210,"P",1,0,0
"Earth","False","TRAPPIST-1e",25,"False",1373,"E",103,"S",1,17,975
"Europa","True","55 Cancri e",25,"True",1374,"B",59,"S",1,0,0
"Earth","True","PSO J318.5-22",17,"False",1388,"G",211,"S",1,0,0
"Europa","False","TRAPPIST-1e",42,"False",1392,"B",46,"P",1,1411,2822
"Earth","True","PSO J318.5-22",47,"False",1394,"G",213,"S",1,0,0
"Earth","False","TRAPPIST-1e",23,"False",1396,"F",277,"P",1,247,1195
"Mars","False","TRAPPIST-1e",32.5063694600786,"False",1405,"E",87,"P",1,133,1166
"Mars","False","TRAPPIST-1e",39,"True",1409,"D",50,"S",2,2012,1312
"Mars","True","TRAPPIST-1e",43,"False",1409,"E",107,"S",2,0,0
"Earth","False","TRAPPIST-1e",23,"False",1411,"E",88,"P",1,50,1589
"Earth","False","TRAPPIST-1e",46,"False",1418,"F",281,"P",1,6,896
