"HomePlanet","CryoSleep","Destination","Age","VIP","Transported","Group_id","Deck","Num","Side","Group_size","LuxuryExpenses","RegularExpenses"
"Earth","False","PSO J318.5-22",40,"False",0,437,"F",78,"S",2,33,840
"Earth","False","55 Cancri e",32,"False",0,441,"F",79,"S",1,722,0
"Earth","False","TRAPPIST-1e",35,"False",0,442,"F",98,"P",1,7,1043
"Mars","False","TRAPPIST-1e",32,"True",0,444,"D",15,"P",2,2484,531
"Mars","False","TRAPPIST-1e",26,"True",0,444,"F",99,"P",2,1869,136
"Earth","False","TRAPPIST-1e",25,"False",0,445,"F",80,"S",2,2175,0
"Earth","False","TRAPPIST-1e",26,"False",0,445,"E",25,"S",2,792,0
"Europa","True","55 Cancri e",22,"False",1,446,"B",21,"P",1,0,0
"Earth","False","TRAPPIST-1e",22,"False",1,447,"F",81,"S",1,9,795
"Earth","False","TRAPPIST-1e",24,"False",0,448,"E",27,"P",2,789,0
"Earth","True","PSO J318.5-22",32,"False",1,448,"G",71,"P",2,0,0
"Earth","True","TRAPPIST-1e",11,"False",1,449,"G",64,"S",1,0,0
"Mars","True","TRAPPIST-1e",22,"False",1,452,"E",26,"S",1,0,0
"Europa","True","TRAPPIST-1e",19,"False",1,453,"B",14,"S",3,0,0
"Europa","True","TRAPPIST-1e",74,"False",1,453,"B",14,"S",3,0,0
"Europa","False","55 Cancri e",28,"True",1,454,"B",15,"S",3,755,4288
"Europa","True","TRAPPIST-1e",42,"False",1,454,"B",15,"S",3,0,0
"Europa","True","TRAPPIST-1e",43,"False",1,454,"B",15,"S",3,0,0
"Earth","False","TRAPPIST-1e",55,"False",0,456,"F",83,"S",1,342,373
"Earth","False","PSO J318.5-22",19,"False",1,457,"G",72,"P",3,26,747
"Earth","True","TRAPPIST-1e",6,"False",0,457,"G",72,"P",3,0,0
"Earth","False","TRAPPIST-1e",7,"False",0,457,"G",72,"P",3,0,0
"Europa","True","55 Cancri e",28,"False",1,458,"D",16,"S",1,0,0
"Earth","False","TRAPPIST-1e",15,"False",0,459,"F",84,"S",1,2217,0
"Earth","True","PSO J318.5-22",24,"False",1,460,"G",65,"S",1,0,0
"Earth","False","PSO J318.5-22",31,"False",1,461,"E",27,"S",3,0,869
"Earth","False","TRAPPIST-1e",22,"False",1,461,"F",85,"S",3,632,252
"Earth","False","55 Cancri e",1,"False",1,461,"G",66,"S",3,0,0
"Earth","True","TRAPPIST-1e",50,"False",0,462,"G",67,"S",1,0,0
"Mars","False","TRAPPIST-1e",14,"False",0,463,"F",100,"P",2,928,933
"Earth","False","TRAPPIST-1e",19,"False",0,465,"E",28,"P",1,1610,10
"Earth","False","TRAPPIST-1e",36,"False",0,466,"F",101,"P",1,2,863
"Earth","True","TRAPPIST-1e",36,"False",1,470,"F",86,"S",2,0,0
"Europa","False","TRAPPIST-1e",16,"False",0,471,"B",22,"P",2,5353,47
"Europa","False","55 Cancri e",30,"False",1,471,"B",22,"P",2,4,7972
"Earth","False","PSO J318.5-22",37,"False",0,472,"F",87,"S",1,308,554
"Earth","True","55 Cancri e",15,"False",1,474,"G",69,"S",1,0,0
"Earth","False","TRAPPIST-1e",36,"False",0,475,"E",29,"P",1,952,38
"Mars","True","TRAPPIST-1e",27,"False",1,476,"F",103,"P",3,0,0
"Mars","True","TRAPPIST-1e",12,"False",1,476,"F",103,"P",3,0,0
"Earth","False","TRAPPIST-1e",22,"False",0,477,"E",30,"P",1,1619,5
"Earth","True","TRAPPIST-1e",13,"False",1,481,"G",70,"S",1,0,0
"Earth","False","TRAPPIST-1e",27,"False",0,482,"E",28,"S",2,670,118
"Earth","False","TRAPPIST-1e",28,"False",0,482,"F",88,"S",2,615,14
"Europa","False","55 Cancri e",21,"False",0,485,"B",17,"S",1,3403,33
"Europa","False","TRAPPIST-1e",39,"False",0,487,"C",19,"S",1,4721,1806
"Earth","True","TRAPPIST-1e",14,"False",1,490,"G",71,"S",1,0,0
"Mars","True","55 Cancri e",27,"False",1,499,"F",89,"S",2,0,0
"Mars","False","TRAPPIST-1e",21,"False",0,499,"E",29,"S",2,0,0
"Mars","False","55 Cancri e",21,"False",1,500,"D",19,"P",1,595,1749
"Mars","False","TRAPPIST-1e",10,"False",1,503,"F",90,"S",3,0,0
"Mars","False","TRAPPIST-1e",43,"False",0,503,"F",90,"S",3,1850,47
"Mars","False","TRAPPIST-1e",42,"False",0,503,"E",31,"S",3,1246,51
"Europa","True","55 Cancri e",18,"False",1,504,"B",19,"S",6,0,0
"Europa","True","55 Cancri e",54,"False",1,504,"B",19,"S",6,0,0
"Europa","True","55 Cancri e",24,"False",1,504,"B",19,"S",6,0,0
"Europa","False","TRAPPIST-1e",64,"False",0,504,"B",19,"S",6,1153,1748
"Europa","True","55 Cancri e",18,"False",1,504,"B",19,"S",6,0,0
"Europa","True","55 Cancri e",53,"False",1,504,"B",19,"S",6,0,0
"Mars","True","TRAPPIST-1e",23,"False",1,506,"F",91,"S",1,0,0
"Earth","False","TRAPPIST-1e",39,"False",1,507,"G",74,"S",1,0,0
"Europa","False","TRAPPIST-1e",59,"False",1,510,"C",16,"P",1,323,16521
"Europa","False","55 Cancri e",32,"False",1,512,"D",18,"S",2,181,5755
"Europa","True","TRAPPIST-1e",55,"False",1,512,"D",18,"S",2,0,0
"Earth","True","PSO J318.5-22",21,"False",1,513,"G",78,"P",1,0,0
"Europa","True","TRAPPIST-1e",50,"False",1,515,"B",20,"S",1,0,0
"Europa","False","55 Cancri e",55,"False",0,516,"A",6,"S",1,2489,2533
"Earth","True","TRAPPIST-1e",35,"False",1,518,"F",92,"S",1,0,0
"Earth","False","TRAPPIST-1e",42,"False",0,522,"E",33,"P",1,156,750
"Earth","False","TRAPPIST-1e",35,"False",1,523,"E",33,"S",1,559,1946
"Mars","True","TRAPPIST-1e",34,"False",1,527,"F",93,"S",2,0,0
"Europa","False","TRAPPIST-1e",46,"False",0,528,"C",17,"P",1,10022,1119
"Earth","True","PSO J318.5-22",26,"False",0,529,"G",81,"P",1,0,0
"Earth","True","55 Cancri e",1,"False",0,531,"G",82,"P",1,0,0
"Mars","False","TRAPPIST-1e",33,"False",0,533,"D",21,"P",1,577,384
"Europa","False","TRAPPIST-1e",34,"False",0,534,"B",23,"P",2,7732,744
"Europa","False","TRAPPIST-1e",49,"False",0,534,"B",23,"P",2,4239,1624
"Earth","False","TRAPPIST-1e",22,"False",0,537,"G",83,"P",1,672,5
"Earth","False","TRAPPIST-1e",28,"False",1,538,"F",110,"P",1,5,1073
"Europa","True","55 Cancri e",36,"False",1,539,"C",18,"P",5,0,0
"Europa","True","55 Cancri e",30,"False",1,539,"C",18,"P",5,0,0
"Europa","True","TRAPPIST-1e",49,"False",1,539,"C",18,"P",5,0,0
"Europa","False","TRAPPIST-1e",38,"False",0,539,"C",18,"P",5,4996,2272
"Mars","True","TRAPPIST-1e",31,"False",1,540,"F",95,"S",2,0,0
"Mars","False","TRAPPIST-1e",17,"False",0,540,"F",95,"S",2,1532,0
"Earth","False","TRAPPIST-1e",26,"False",0,542,"G",84,"P",1,887,0
"Earth","False","TRAPPIST-1e",23,"False",0,545,"F",111,"P",1,740,0
"Earth","False","55 Cancri e",24,"False",0,546,"F",96,"S",1,930,1529
"Earth","False","TRAPPIST-1e",23,"False",0,547,"F",97,"S",1,19,846
"Earth","False","TRAPPIST-1e",24,"False",1,548,"E",36,"S",1,1,790
"Mars","False","PSO J318.5-22",32,"False",1,549,"D",19,"S",2,919,0
"Mars","True","TRAPPIST-1e",43,"False",1,549,"F",98,"S",2,0,0
"Earth","False","TRAPPIST-1e",23,"False",1,550,"F",99,"S",1,775,12
"Earth","False","TRAPPIST-1e",42,"False",0,551,"G",80,"S",1,583,266
"Europa","True","55 Cancri e",29,"False",1,552,"C",21,"S",1,0,0
"Europa","True","TRAPPIST-1e",40,"False",1,553,"C",19,"P",2,0,0
"Europa","False","TRAPPIST-1e",37,"False",1,553,"C",19,"P",2,764,6506
"Europa","True","55 Cancri e",61,"False",1,555,"C",20,"P",2,0,0
"Europa","False","TRAPPIST-1e",33,"False",0,555,"C",20,"P",2,2525,166
"Earth","False","TRAPPIST-1e",19,"False",1,556,"F",100,"S",1,20,1428
"Earth","False","PSO J318.5-22",21,"False",0,559,"F",102,"S",1,79,592
"Earth","False","TRAPPIST-1e",4,"False",0,560,"G",81,"S",3,0,0
"Earth","False","PSO J318.5-22",12,"False",1,560,"G",81,"S",3,0,0
"Earth","False","TRAPPIST-1e",44,"False",1,560,"F",103,"S",3,1472,367
"Earth","False","TRAPPIST-1e",22,"False",0,561,"G",82,"S",1,442,332
"Mars","False","55 Cancri e",33,"False",0,563,"F",114,"P",1,861,1044
"Europa","True","55 Cancri e",32,"False",1,564,"B",24,"P",3,0,0
"Europa","True","TRAPPIST-1e",28,"False",1,564,"B",24,"P",3,0,0
"Europa","False","55 Cancri e",28,"False",0,564,"B",24,"P",3,5049,412
"Mars","False","TRAPPIST-1e",31,"False",0,565,"F",115,"P",1,697,612
"Mars","True","TRAPPIST-1e",13,"False",1,566,"E",37,"S",1,0,0
"Earth","True","TRAPPIST-1e",14,"False",1,567,"G",83,"S",1,0,0
"Europa","False","TRAPPIST-1e",33,"False",0,568,"D",20,"S",1,1913,33
"Earth","False","TRAPPIST-1e",23,"False",1,569,"F",116,"P",1,0,644
"Europa","False","TRAPPIST-1e",36,"True",1,570,"C",22,"S",1,1548,5086
"Europa","True","55 Cancri e",22,"False",1,571,"C",21,"P",7,0,0
"Europa","True","TRAPPIST-1e",19,"False",0,571,"C",21,"P",7,0,0
"Europa","True","TRAPPIST-1e",42,"False",1,571,"C",21,"P",7,0,0
"Europa","True","55 Cancri e",16,"False",1,571,"C",21,"P",7,0,0
"Europa","False","TRAPPIST-1e",55,"False",0,571,"C",21,"P",7,3382,1542
"Europa","True","TRAPPIST-1e",55,"False",1,571,"C",21,"P",7,0,0
"Earth","False","TRAPPIST-1e",19,"False",0,572,"F",105,"S",1,2765,21
"Europa","True","TRAPPIST-1e",18,"False",1,575,"E",34,"P",1,0,0
"Earth","False","TRAPPIST-1e",65,"False",0,577,"G",86,"P",1,105,521
"Earth","False","TRAPPIST-1e",55,"False",1,579,"F",108,"S",1,53,827
"Earth","True","TRAPPIST-1e",49,"False",1,580,"G",87,"P",1,0,0
"Earth","False","TRAPPIST-1e",22,"False",0,581,"E",38,"S",1,187,601
"Mars","True","TRAPPIST-1e",33,"False",1,582,"F",118,"P",1,0,0
"Mars","True","TRAPPIST-1e",3,"False",1,583,"F",109,"S",3,0,0
"Mars","True","TRAPPIST-1e",0,"False",1,583,"F",109,"S",3,0,0
"Mars","True","TRAPPIST-1e",33,"False",1,583,"F",109,"S",3,0,0
"Mars","True","TRAPPIST-1e",48,"False",1,585,"F",120,"P",3,0,0
"Mars","True","TRAPPIST-1e",5,"False",1,585,"F",120,"P",3,0,0
"Mars","False","TRAPPIST-1e",23,"False",0,585,"D",22,"P",3,2648,1092
"Europa","True","TRAPPIST-1e",53,"False",1,586,"D",23,"P",1,0,0
"Mars","False","TRAPPIST-1e",18,"False",0,587,"F",121,"P",1,1047,641
"Earth","True","PSO J318.5-22",20,"False",0,588,"G",89,"P",1,0,0
"Earth","False","TRAPPIST-1e",23,"False",0,589,"E",35,"P",1,235,552
"Earth","False","TRAPPIST-1e",48,"False",0,590,"G",90,"P",1,1775,2
"Earth","True","PSO J318.5-22",19,"False",0,591,"G",86,"S",1,0,0
"Earth","False","55 Cancri e",9,"False",0,594,"G",87,"S",1,0,0
"Earth","True","TRAPPIST-1e",23,"False",1,597,"G",91,"P",2,0,0
"Earth","True","TRAPPIST-1e",21,"False",0,597,"G",91,"P",2,0,0
"Mars","False","TRAPPIST-1e",0,"False",1,599,"F",124,"P",4,0,0
"Mars","False","TRAPPIST-1e",26,"False",0,599,"F",124,"P",4,1382,46
"Mars","True","TRAPPIST-1e",9,"False",1,599,"F",124,"P",4,0,0
"Europa","False","TRAPPIST-1e",24,"False",1,600,"C",23,"S",1,802,4211
"Mars","True","TRAPPIST-1e",24,"False",1,602,"F",125,"P",3,0,0
"Mars","False","TRAPPIST-1e",25,"False",0,602,"E",36,"P",3,0,0
"Mars","True","TRAPPIST-1e",21,"False",1,602,"F",125,"P",3,0,0
"Earth","False","TRAPPIST-1e",21,"False",0,603,"F",126,"P",1,747,12
"Europa","False","TRAPPIST-1e",37,"False",0,607,"C",22,"P",1,10476,664
"Earth","False","TRAPPIST-1e",7,"False",1,608,"G",94,"P",1,0,0
"Earth","True","PSO J318.5-22",31,"False",1,611,"G",90,"S",1,0,0
"Europa","True","TRAPPIST-1e",27,"True",1,612,"B",25,"P",1,0,0
"Earth","True","TRAPPIST-1e",58,"False",0,615,"G",92,"S",3,0,0
"Earth","False","TRAPPIST-1e",7,"False",1,615,"G",92,"S",3,0,0
"Earth","True","55 Cancri e",3,"False",1,615,"G",92,"S",3,0,0
"Earth","False","55 Cancri e",21,"False",1,618,"G",95,"P",2,49,908
"Earth","False","PSO J318.5-22",21,"False",0,618,"F",131,"P",2,389,368
"Europa","True","TRAPPIST-1e",39,"False",1,619,"C",24,"S",2,0,0
"Europa","True","55 Cancri e",43,"False",1,619,"C",24,"S",2,0,0
"Earth","True","TRAPPIST-1e",22,"False",1,623,"G",93,"S",1,0,0
"Earth","False","TRAPPIST-1e",44,"False",1,628,"F",133,"P",1,1301,18
"Earth","False","TRAPPIST-1e",38,"False",0,629,"G",96,"P",1,1018,0
"Mars","True","TRAPPIST-1e",32,"False",1,630,"F",112,"S",1,0,0
"Mars","True","TRAPPIST-1e",55,"False",1,631,"F",113,"S",1,0,0
"Mars","False","PSO J318.5-22",31,"True",0,633,"D",25,"P",1,779,0
"Earth","False","TRAPPIST-1e",39,"False",0,634,"F",135,"P",1,523,1496
"Earth","False","TRAPPIST-1e",35,"False",1,635,"G",94,"S",2,0,1778
"Earth","False","TRAPPIST-1e",37,"False",0,635,"E",43,"S",2,944,50
"Earth","False","55 Cancri e",13,"False",0,636,"F",136,"P",2,698,7
"Earth","False","TRAPPIST-1e",21,"False",0,636,"F",136,"P",2,675,7
"Mars","False","TRAPPIST-1e",20,"False",0,637,"E",44,"S",1,0,0
"Europa","True","55 Cancri e",20,"False",1,638,"B",28,"P",1,0,0
"Earth","False","TRAPPIST-1e",36,"False",0,641,"F",114,"S",1,1979,0
"Europa","False","55 Cancri e",29,"False",1,642,"C",25,"S",5,1090,3344
"Europa","False","55 Cancri e",36,"False",1,642,"C",25,"S",5,2092,5049
"Europa","False","TRAPPIST-1e",79,"False",0,642,"C",25,"S",5,2212,0
"Europa","True","55 Cancri e",30,"False",1,642,"C",25,"S",5,0,0
"Europa","True","55 Cancri e",30,"False",1,642,"C",25,"S",5,0,0
"Mars","False","TRAPPIST-1e",19,"False",1,643,"F",138,"P",1,1019,407
"Europa","True","TRAPPIST-1e",33,"False",1,644,"E",38,"P",1,0,0
"Earth","False","TRAPPIST-1e",20,"False",0,645,"G",98,"P",1,1725,0
"Europa","True","55 Cancri e",38,"False",1,646,"C",26,"S",1,0,0
"Mars","True","TRAPPIST-1e",7,"False",1,647,"F",115,"S",3,0,0
"Mars","True","TRAPPIST-1e",58,"False",1,647,"F",115,"S",3,0,0
"Mars","False","TRAPPIST-1e",33,"False",0,647,"F",115,"S",3,105,1087
"Earth","True","PSO J318.5-22",3,"False",1,650,"G",95,"S",1,0,0
"Mars","False","TRAPPIST-1e",39,"False",1,653,"E",45,"S",1,0,0
"Mars","False","TRAPPIST-1e",37,"False",1,655,"E",39,"P",1,237,710
"Earth","False","TRAPPIST-1e",32,"False",0,656,"G",101,"P",1,771,0
"Earth","False","TRAPPIST-1e",28,"False",1,657,"F",117,"S",2,17,863
"Earth","False","TRAPPIST-1e",38,"False",0,657,"G",97,"S",2,140,744
"Earth","True","TRAPPIST-1e",18,"False",1,659,"G",98,"S",1,0,0
"Earth","True","TRAPPIST-1e",15,"False",0,660,"G",99,"S",1,0,0
"Europa","False","TRAPPIST-1e",44,"False",0,661,"C",23,"P",1,2082,2506
"Earth","False","TRAPPIST-1e",44,"False",1,663,"F",140,"P",1,174,541
"Europa","False","TRAPPIST-1e",36,"False",0,664,"E",46,"S",1,10196,0
"Mars","False","TRAPPIST-1e",15,"False",0,665,"F",141,"P",2,1287,2
"Earth","False","TRAPPIST-1e",45,"False",0,668,"F",142,"P",1,1471,112
"Earth","False","TRAPPIST-1e",26,"False",0,669,"F",143,"P",1,412,532
"Earth","True","PSO J318.5-22",46,"False",1,671,"G",102,"P",1,0,0
"Earth","False","TRAPPIST-1e",25,"False",0,672,"G",103,"P",1,748,38
"Earth","True","PSO J318.5-22",46,"False",0,674,"G",101,"S",1,0,0
"Earth","True","TRAPPIST-1e",15,"False",0,677,"G",102,"S",1,0,0
"Earth","True","TRAPPIST-1e",37,"False",0,678,"G",103,"S",1,0,0
"Earth","True","PSO J318.5-22",45,"False",0,680,"G",105,"P",3,0,0
"Earth","True","TRAPPIST-1e",7,"False",0,680,"G",105,"P",3,0,0
"Earth","True","TRAPPIST-1e",5,"False",0,680,"G",105,"P",3,0,0
"Mars","True","TRAPPIST-1e",38,"False",1,682,"F",121,"S",1,0,0
"Mars","False","TRAPPIST-1e",30,"False",0,683,"F",144,"P",1,269,348
"Mars","False","TRAPPIST-1e",0,"False",1,684,"F",145,"P",3,0,0
"Mars","True","TRAPPIST-1e",20,"False",1,684,"F",145,"P",3,0,0
"Earth","False","TRAPPIST-1e",41,"False",0,685,"E",41,"P",1,71,926
"Mars","True","TRAPPIST-1e",18,"False",1,686,"F",146,"P",1,0,0
"Mars","False","TRAPPIST-1e",19,"False",0,687,"D",23,"S",1,3310,9
"Mars","False","TRAPPIST-1e",34,"False",0,688,"E",48,"S",1,2017,97
"Europa","True","TRAPPIST-1e",36,"False",1,689,"B",25,"S",1,0,0
"Mars","True","TRAPPIST-1e",54,"False",1,690,"F",122,"S",1,0,0
"Mars","False","TRAPPIST-1e",19,"False",0,691,"E",49,"S",3,164,783
"Mars","False","TRAPPIST-1e",21,"False",0,691,"F",123,"S",3,505,1952
"Mars","True","TRAPPIST-1e",23,"False",1,691,"E",49,"S",3,0,0
"Europa","False","TRAPPIST-1e",34,"False",0,693,"C",27,"S",2,4381,3488
"Earth","False","TRAPPIST-1e",22,"False",1,696,"G",107,"S",1,74,807
"Earth","False","55 Cancri e",24,"False",1,697,"F",147,"P",1,33,689
"Mars","True","TRAPPIST-1e",18,"False",1,699,"F",126,"S",2,0,0
"Mars","False","55 Cancri e",24,"False",0,699,"D",24,"S",2,2711,301
"Europa","True","TRAPPIST-1e",33,"False",1,701,"D",25,"S",1,0,0
"Earth","False","TRAPPIST-1e",24,"False",0,702,"F",127,"S",1,562,241
"Earth","True","TRAPPIST-1e",18,"False",1,703,"G",108,"S",1,0,0
"Earth","True","TRAPPIST-1e",19,"False",1,704,"G",107,"P",1,0,0
"Earth","False","55 Cancri e",43,"False",1,705,"F",149,"P",1,0,722
"Europa","False","55 Cancri e",25,"False",1,709,"A",7,"S",1,467,4949
"Mars","False","TRAPPIST-1e",23,"False",0,710,"E",42,"P",1,2075,0
"Mars","False","TRAPPIST-1e",20,"False",0,712,"F",150,"P",2,1589,170
"Mars","False","TRAPPIST-1e",2,"False",1,712,"F",150,"P",2,0,0
"Earth","False","TRAPPIST-1e",26,"False",0,713,"E",50,"S",1,1607,2
"Earth","True","PSO J318.5-22",38,"False",1,714,"G",109,"P",7,0,0
"Earth","False","TRAPPIST-1e",1,"False",0,714,"G",109,"P",7,0,0
"Earth","True","PSO J318.5-22",2,"False",0,714,"G",109,"P",7,0,0
"Earth","True","PSO J318.5-22",25,"False",0,714,"G",109,"P",7,0,0
"Earth","True","55 Cancri e",1,"False",1,714,"G",109,"P",7,0,0
"Earth","True","55 Cancri e",0,"False",1,714,"G",109,"P",7,0,0
"Earth","False","TRAPPIST-1e",21,"False",0,718,"E",43,"P",1,783,4
"Mars","False","TRAPPIST-1e",19,"False",0,719,"E",44,"P",1,0,0
"Earth","False","PSO J318.5-22",24,"False",0,724,"F",132,"S",1,2750,23
"Earth","True","TRAPPIST-1e",20,"False",0,726,"G",111,"P",1,0,0
"Earth","False","TRAPPIST-1e",23,"False",1,727,"F",133,"S",1,645,1
"Earth","False","55 Cancri e",29,"False",1,728,"F",134,"S",1,1380,2
"Earth","False","TRAPPIST-1e",14,"False",1,729,"E",53,"S",1,7,781
"Earth","False","55 Cancri e",23,"False",0,733,"F",153,"P",1,565,126
"Earth","False","TRAPPIST-1e",62,"False",0,734,"F",154,"P",1,1229,324
"Earth","False","TRAPPIST-1e",23,"False",0,736,"F",156,"P",1,188,484
"Mars","False","TRAPPIST-1e",47,"False",1,738,"F",157,"P",1,0,0
"Europa","False","55 Cancri e",67,"False",0,740,"C",24,"P",3,3489,16
"Europa","True","55 Cancri e",14,"False",1,740,"C",24,"P",3,0,0
"Europa","False","TRAPPIST-1e",41,"False",0,740,"C",24,"P",3,3652,3425
"Earth","True","TRAPPIST-1e",14,"False",1,743,"G",111,"S",1,0,0
"Earth","True","TRAPPIST-1e",19,"False",0,746,"G",112,"S",1,0,0
"Earth","False","55 Cancri e",22,"False",0,750,"F",140,"S",1,549,142
"Europa","True","TRAPPIST-1e",34,"False",1,753,"A",4,"P",2,0,0
"Europa","False","55 Cancri e",65,"False",0,753,"A",4,"P",2,3217,1348
"Europa","True","55 Cancri e",54,"False",1,756,"B",27,"S",2,0,0
"Europa","False","TRAPPIST-1e",34,"False",0,756,"B",27,"S",2,4349,287
"Mars","False","55 Cancri e",67,"False",0,757,"D",33,"P",1,1174,5
"Europa","False","TRAPPIST-1e",33,"False",1,761,"C",26,"P",1,115,3879
"Earth","True","PSO J318.5-22",30,"False",0,762,"G",114,"S",1,0,0
"Earth","False","TRAPPIST-1e",22,"False",0,764,"G",115,"S",1,0,0
"Mars","False","PSO J318.5-22",35,"False",1,765,"F",142,"S",1,1260,55
"Earth","False","TRAPPIST-1e",49,"False",0,767,"G",116,"S",1,202,685
"Europa","False","55 Cancri e",36,"False",0,768,"B",32,"P",1,17428,12180
"Europa","True","55 Cancri e",54,"False",1,769,"B",28,"S",1,0,0
"Earth","True","TRAPPIST-1e",0,"False",0,770,"G",117,"S",6,0,0
"Earth","False","TRAPPIST-1e",54,"False",0,770,"G",117,"S",6,0,0
"Earth","True","PSO J318.5-22",10,"False",0,770,"G",117,"S",6,0,0
"Earth","False","55 Cancri e",0,"False",1,770,"G",117,"S",6,0,0
"Earth","True","PSO J318.5-22",7,"False",1,770,"G",117,"S",6,0,0
"Earth","True","TRAPPIST-1e",25,"False",0,771,"G",112,"P",1,0,0
"Europa","False","55 Cancri e",37,"False",0,772,"E",56,"S",4,5835,341
"Europa","True","55 Cancri e",15,"False",1,772,"E",56,"S",4,0,0
"Europa","True","TRAPPIST-1e",26,"False",1,772,"E",56,"S",4,0,0
"Europa","False","55 Cancri e",7,"False",1,772,"E",56,"S",4,0,0
"Earth","False","TRAPPIST-1e",30,"False",0,773,"F",143,"S",1,733,4
"Earth","False","TRAPPIST-1e",19,"False",1,776,"F",161,"P",1,18,1401
"Europa","False","TRAPPIST-1e",30,"False",0,777,"A",5,"P",1,1018,3004
"Earth","False","TRAPPIST-1e",21,"False",0,779,"F",162,"P",1,573,2
"Earth","False","PSO J318.5-22",21,"False",0,781,"G",118,"S",1,484,33
"Mars","True","TRAPPIST-1e",59,"False",1,782,"F",163,"P",1,0,0
"Europa","True","55 Cancri e",28,"False",1,784,"C",33,"S",1,0,0
"Earth","False","TRAPPIST-1e",32,"False",0,785,"F",165,"P",1,714,2
"Earth","True","TRAPPIST-1e",19,"False",1,786,"G",113,"P",1,0,0
"Earth","False","55 Cancri e",16,"False",0,788,"F",166,"P",1,797,0
"Europa","False","TRAPPIST-1e",31,"True",0,789,"A",8,"S",3,2519,170
"Europa","False","TRAPPIST-1e",30,"False",0,789,"A",8,"S",3,3586,1012
"Europa","True","TRAPPIST-1e",26,"False",1,789,"A",8,"S",3,0,0
"Earth","True","PSO J318.5-22",24,"False",0,791,"G",115,"P",1,0,0
"Earth","False","PSO J318.5-22",39,"False",0,793,"G",117,"P",1,773,0
"Mars","False","55 Cancri e",19,"False",1,794,"F",144,"S",2,0,0
"Mars","True","55 Cancri e",27,"False",1,794,"F",144,"S",2,0,0
"Earth","False","TRAPPIST-1e",34,"False",0,795,"F",145,"S",1,874,0
"Europa","True","55 Cancri e",28,"False",1,796,"D",28,"S",1,0,0
"Earth","False","TRAPPIST-1e",29,"False",0,797,"F",146,"S",1,645,0
"Mars","True","PSO J318.5-22",38,"False",1,798,"F",147,"S",1,0,0
"Mars","True","TRAPPIST-1e",1,"False",1,802,"F",148,"S",1,0,0
"Europa","False","55 Cancri e",36,"True",1,805,"C",29,"P",1,1954,13348
"Earth","False","TRAPPIST-1e",31,"False",0,806,"F",149,"S",2,1354,32
"Earth","False","TRAPPIST-1e",1,"False",1,806,"G",120,"S",2,0,0
"Earth","False","TRAPPIST-1e",31,"False",0,808,"E",57,"S",1,169,811
"Mars","False","TRAPPIST-1e",42,"False",0,809,"F",151,"S",4,1140,51
"Mars","False","TRAPPIST-1e",0,"False",1,809,"F",151,"S",4,0,0
"Mars","False","PSO J318.5-22",41,"False",0,811,"F",152,"S",3,2042,0
"Mars","True","TRAPPIST-1e",0,"False",1,811,"F",152,"S",3,0,0
"Mars","False","TRAPPIST-1e",0,"False",1,811,"F",152,"S",3,0,0
"Mars","True","TRAPPIST-1e",59,"False",1,813,"F",169,"P",1,0,0
"Europa","False","55 Cancri e",24,"False",0,816,"E",60,"S",1,5052,284
"Earth","True","TRAPPIST-1e",20,"False",0,817,"G",119,"P",1,0,0
"Europa","False","TRAPPIST-1e",71,"True",1,818,"B",29,"S",1,0,0
"Earth","True","PSO J318.5-22",23,"False",1,819,"G",121,"S",1,0,0
"Earth","False","55 Cancri e",15,"False",1,820,"F",154,"S",2,3,773
"Earth","False","TRAPPIST-1e",18,"False",0,820,"G",122,"S",2,751,0
"Earth","False","TRAPPIST-1e",19,"False",1,822,"F",156,"S",1,161,571
"Earth","True","55 Cancri e",4,"False",1,823,"G",123,"S",1,0,0
"Mars","False","TRAPPIST-1e",51,"False",0,824,"F",158,"S",1,870,343
"Earth","True","TRAPPIST-1e",13,"False",1,825,"G",120,"P",1,0,0
"Earth","False","TRAPPIST-1e",42,"False",0,828,"F",159,"S",1,845,22
"Earth","False","PSO J318.5-22",21,"False",1,829,"F",170,"P",1,17,2695
"Earth","False","TRAPPIST-1e",31,"False",1,830,"F",171,"P",1,809,5
"Earth","False","TRAPPIST-1e",31,"False",0,834,"F",173,"P",1,865,0
"Earth","False","55 Cancri e",14,"False",0,835,"G",124,"S",1,667,9
"Mars","False","PSO J318.5-22",32,"True",0,836,"F",160,"S",1,494,772
"Europa","False","TRAPPIST-1e",32,"False",0,839,"B",30,"S",1,5152,179
"Earth","False","TRAPPIST-1e",27,"False",0,840,"G",123,"P",1,665,1111
"Europa","False","55 Cancri e",57,"False",0,845,"B",31,"S",1,4217,2956
"Earth","True","TRAPPIST-1e",13,"False",0,846,"G",125,"S",1,0,0
"Mars","True","TRAPPIST-1e",30,"False",1,848,"F",175,"P",2,0,0
"Mars","True","TRAPPIST-1e",14,"False",1,848,"F",175,"P",2,0,0
"Europa","False","TRAPPIST-1e",27,"False",1,849,"B",32,"S",2,0,0
"Europa","True","55 Cancri e",32,"False",1,849,"B",32,"S",2,0,0
"Mars","True","TRAPPIST-1e",54,"False",1,850,"E",62,"S",1,0,0
"Earth","False","55 Cancri e",23,"False",0,851,"F",176,"P",1,230,397
"Earth","True","55 Cancri e",38,"False",1,853,"A",9,"S",1,0,0
